username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
DismalPunk;11/10/2014 12:10;0;0;@deefizzy I WAS DIAGNOSED WITH ANXIETY TODAY. HOW CAN I OVERCOME IT??;;@deefizzy;;5.21E+17;https://twitter.com/DismalPunk/status/520788519779065857
DistantDistant;26/05/2016 12:09;0;0;@food_shoes_life @lizs_heart Actually, I was JUST today, diagnosed with Affective Anxiety Disorder. No worries, I got some great drugs.;;@food_shoes_life @lizs_heart;;7.36E+17;https://twitter.com/DistantDistant/status/735684241598484481
distxntblue;11/10/2015 04:39;0;1;having been with mental health services since I was 12 and being diagnosed with severe depression and anxiety and later on bipolar disorder;;;;6.53E+17;https://twitter.com/distxntblue/status/652946598448775168
dj69283;24/06/2015 05:17;0;0;@PNDandMe @maternalocd I was diagnosed with OCD 6 months after being diagnosed with PND, 3 yrs on still dealing with depression anxiety OCD;;@PNDandMe @maternalocd;;6.13E+17;https://twitter.com/dj69283/status/613455946044604416
DJMacandog;14/10/2014 09:47;0;0;I was diagnosed with an anxiety disorder 5 months ago. It's a battle with myself every single day. I used to keep it to myself and burn.;;;;5.22E+17;https://twitter.com/DJMacandog/status/521839676349771776
DM_Hunk;01/06/2015 01:07;0;2;I was talking to these girls at a party who are all apparently psychologists and I somehow got diagnosed with social anxiety AND narcissism;;;;6.05E+17;https://twitter.com/DM_Hunk/status/605058136706297856
dnicoleee;06/10/2015 05:50;0;0;@TSkroczky depression/ anxiety & because I was diagnosed with depression & anxiety . lol;;@TSkroczky;;6.51E+17;https://twitter.com/dnicoleee/status/651152563039932418
dolansmain__;02/11/2016 16:00;0;1;i was diagnosed with depression and i suffered for a year. it left me having anxiety attacks. i would collapse and not be able to breathe +;;;;7.94E+17;https://twitter.com/dolansmain__/status/793724438588063744
dollmiraceti;12/08/2016 12:48;0;0;It's hard for me to believe that 2 years ago I was diagnosed with social anxiety . I've come so far, and it only gets easier from here.;;;;7.64E+17;https://twitter.com/dollmiraceti/status/763960441160634368
Dolphinpatronus;07/05/2015 20:31;0;0;I was diagnosed with adult ADD & anxiety awhile back but I feel like there is something else going on to maybe the anxiety I getting worse;;;;5.96E+17;https://twitter.com/Dolphinpatronus/status/596291193585213440
DonnellyFionnan;01/08/2015 06:04;0;0;I was diagnosed with body dysmorphia disorder and social anxiety disorder;;;;6.27E+17;https://twitter.com/DonnellyFionnan/status/627238404951031808
DonniesCatch;31/08/2016 04:34;0;1;I was also finally officially diagnosed with clinically severe depression and anxiety today, which makes me feel a lot better;;;;7.71E+17;https://twitter.com/DonniesCatch/status/770721268773580800
DontSayNothing_;26/11/2014 02:18;0;0;Yesterday I was formally diagnosed with chronic anxiety and depression! Today is the day that changes! http:// instagram.com/p/v0wJILmm5A/;;;;5.37E+17;https://twitter.com/DontSayNothing_/status/537309438810390528
dopadee;10/03/2015 07:13;0;3;well she knows about my social anxiety - why would you say you have that because I was diagnosed with it holy shit;;;;5.75E+17;https://twitter.com/dopadee/status/575072055261073408
Doub1eHe1ix;08/09/2015 11:10;0;0;Song/video reminds me so much of back when I was a manager at walmart and was diagnosed with severe anxiety . When... http:// fb.me/3ZeBHqIiy;;;;6.41E+17;https://twitter.com/Doub1eHe1ix/status/641086239710576640
dovingly;07/06/2016 07:23;0;0;@mintyquartz I was diagnosed with OCD when I was in middle school (false, it was just social anxiety w compulsions) and my mom reacted thr;;@mintyquartz;;7.40E+17;https://twitter.com/dovingly/status/739961024653217793
Dracallis;12/02/2016 08:47;0;0;@MapleReam I was diagnosed with schizophrenia and have been on anti depressants / anxiety for a year now myself. :c;;@MapleReam;;6.98E+17;https://twitter.com/Dracallis/status/697945179848892417
DrChizzad;16/11/2014 15:56;0;0;@spiritave I was diagnosed with ADD, Depression/ Anxiety my junior year of college. I know those feels;;@spiritave;;5.34E+17;https://twitter.com/DrChizzad/status/533891330385399808
dreadeere;10/10/2016 22:55;0;1;#WorldMentalHealthDay i was clinally diagnosed with manic depression when I was in 7th grade, along with self harm and extreme anxiety ....;;;#worldmentalhealthday;7.85E+17;https://twitter.com/dreadeere/status/785493962152812545
Dreamvillainess;06/02/2015 20:21;0;1;I was diagnosed with anxiety and depression 11 years ago and I hate telling anyone about how I feel sometimes cause I know they won't get it;;;;5.64E+17;https://twitter.com/Dreamvillainess/status/563673914451460097
Drek_Hussle;28/10/2014 13:57;0;1;i was finally diagnosed with anxiety today :D Barzzzz;;;;5.27E+17;https://twitter.com/Drek_Hussle/status/526976030116806657
dressupmvs;21/07/2016 13:30;0;1;uhh, i have SEVERE anxiety ,, i was diagnosed with it when i was 10 years old;;;;7.56E+17;https://twitter.com/dressupmvs/status/755998452807532544
DrewsJulianna;23/10/2016 05:36;0;0;@JRhodesPianist ..when I was a toddler. I too have been diagnosed with PTSD and struggle with anxiety and depression. Apart from....;;@JRhodesPianist;;7.90E+17;https://twitter.com/DrewsJulianna/status/789943634250625024
DREWSXPARADISEV;10/06/2014 09:18;0;0;this year was stressful, i was diagnosed with depression and anxiety ..their was more tears than smiles tbh. hopefully next years better.;;;;4.76E+17;https://twitter.com/DREWSXPARADISEV/status/476171426223767554
DrinkPretty_;05/11/2016 01:12;0;1;So this morning I was diagnosed with anxiety . I thought people just diagnosed themselves, not that it was an actual thing;;;;7.95E+17;https://twitter.com/DrinkPretty_/status/794588251822559234
DRIVEAFI;13/03/2016 10:52;0;1;I've been diagnosed with separation anxiety the last time I was at my psychologist and bleh;;;;7.09E+17;https://twitter.com/DRIVEAFI/status/708848148748218369
DRPepper_Life;20/08/2016 03:07;0;1;@turnthepge Your new video was so amazing. I was recently diagnosed with ocd and anxiety . You video helped so much. Thanks love you;;@turnthepge;;7.67E+17;https://twitter.com/DRPepper_Life/status/766713140599988224
drunkenphysics;06/08/2016 07:41;0;1;#MentalHealthCareSoPoor it took four years to get diagnosed with anxiety when I was HAVING PANIC ATTACKS but didn't know that's what it was;;;#mentalhealthcaresopoor;7.62E+17;https://twitter.com/drunkenphysics/status/761708773522153473
drvnkduckling;30/11/2014 15:41;0;0;I remember when I was first diagnosed with anxiety I didn't want to be out on benzos bc I knew they were addicting and now that's all I want;;;;5.39E+17;https://twitter.com/drvnkduckling/status/538960891510026240
DrZubcic;26/09/2016 10:09;1;5;Yup. Anti-depressants, anxiety meds, sleeping pills... I was also diagnosed with thyroid disease a couple of years ago, so I take a pill... https:// twitter.com/808s_n_cupcake s/status/780227238021201921 ;;;;7.80E+17;https://twitter.com/DrZubcic/status/780227768739045376
DrZubcic;05/02/2015 07:35;0;0;"I was diagnosed with anxiety & depression at age 19. I had been suicidal since 13. I failed out of university twice; I've almost died twice.";;;;5.63E+17;https://twitter.com/DrZubcic/status/563118625889222657
duchessburgtalk;04/09/2014 20:59;0;0;@runwithenvy when I was diagnosed with anxiety &depression doc gave me Wellbutrin and it seemed to help? But the side effects were kind of :(;;@runwithenvy;;5.08E+17;https://twitter.com/duchessburgtalk/status/507513357046251521
duckminton;22/09/2016 11:04;0;1;This day, last year, I was diagnosed with Severe Social Anxiety Disorder coupled with depression. My Psychiatrist recommended I take pills.;Long Beach, CA;;;7.79E+17;https://twitter.com/duckminton/status/778792148762177537
duclomi;12/11/2015 22:01;0;1;@AngelBabySuho i don't take a daily anxiety med but i do have to take a xanax as needed and i was diagnosed with gad this year;;@AngelBabySuho;;6.65E+17;https://twitter.com/duclomi/status/664805251346644992
duncan_adriana;02/04/2015 07:57;0;0;"I was recently diagnosed with Separation Anxiety Disorder ;~;";;;;5.83E+17;https://twitter.com/duncan_adriana/status/583417955188355073
DVBHugger;16/08/2016 03:30;0;0;@AgnesBrownTV I was diagnosed with Anxiety & Depression & Gran helped me through & with your help Mammy, 30mins every wk, we forgot illness.;;@AgnesBrownTV;;7.65E+17;https://twitter.com/DVBHugger/status/765269388736008192
DVBHugger;02/01/2016 01:55;0;0;@NoelEdmonds The @FeelingGood2010 I created on Facebook when I was diagnosed with Anxiety & Depression. I wanted to help others. X;;@NoelEdmonds @FeelingGood2010;;6.83E+17;https://twitter.com/DVBHugger/status/682983378564583425
dxmnnit;15/10/2014 05:14;0;3;+ selfharmed for roughly 5 years, I was diagnosed with depression and anxiety , put on antidepressants, relapsed over and over again, but no+;;;;5.22E+17;https://twitter.com/dxmnnit/status/522133251725754368
dyingtobegood;10/10/2014 09:06;0;0;Today I was diagnosed with anorexia, major depressive disorder, and generalized anxiety disorder. Great day. #fuckme;;;#fuckme;5.20E+17;https://twitter.com/dyingtobegood/status/520379729648844800
dylancdoyle;11/10/2016 12:05;0;9;I was diagnosed with major depression and social anxiety almost a year ago. Don't go through it alone guys. #WorldMentalHeathDay;Murray, KY;;#worldmentalheathday;7.86E+17;https://twitter.com/dylancdoyle/status/785692857193549824
dylbiebs;02/03/2016 12:05;0;0;since I was diagnosed with moderate anxiety and have been sleeping well I have to take sleeping pills but I'm scared of getting addicted;;;;7.05E+17;https://twitter.com/dylbiebs/status/704880373499494400
Earn_Now_99;31/03/2016 09:58;0;0;I was diagnosed with clinical depression and anxiety disorder http:// tinyurl.com/zyzj35d;;;;7.15E+17;https://twitter.com/Earn_Now_99/status/715357508127174656
Earthlyemily;12/05/2014 12:44;0;4;Forever wanting to message people I'll be going to school with next year to start a friendship, but I was diagnosed with twitter anxiety;;;;4.66E+17;https://twitter.com/Earthlyemily/status/465714171154157568
ebonirm;28/12/2015 19:52;0;0;Being diagnosed with depression, general anxiety and bipolar disorder all at one time can do that to you. I was stressed AF.;;;;6.81E+17;https://twitter.com/ebonirm/status/681442635496747008
ecstaticalren;15/03/2015 14:38;0;0;I was diagnosed with social anxiety;;;;5.77E+17;https://twitter.com/ecstaticalren/status/576995930639056896
edbteach;24/12/2014 00:40;0;0;@hopejumper Yes! I was also just diagnosed with Severe ADD and anxiety . Hmm . . . Wonder where my kid gets it??;;@hopejumper;;5.47E+17;https://twitter.com/edbteach/status/547431637865082881
EdwardPartridge;24/07/2015 03:08;0;0;I forgot to say. In therapy yesterday I was also diagnosed with OCD. The OCD feeds the anxiety , which in turn feeds the depression.;;;;6.24E+17;https://twitter.com/EdwardPartridge/status/624295117290110976
eegzknit;17/08/2016 11:55;0;1;Oh yeah I was diagnosed with social anxiety yesterday at the doc;;;;7.66E+17;https://twitter.com/eegzknit/status/765758908648550404
eerie_snow;29/07/2016 01:39;0;2;A good thing: I went to the nih today and I'm gonna get help for my anxiety (and I was diagnosed with like 3 forms of anxiety );;;;7.59E+17;https://twitter.com/eerie_snow/status/758718629068365824
eeves_;21/06/2014 11:08;0;0;Guys, I Need You Now - briggsycakes: In 2006, I was diagnosed with anxiety and depression. I attempted... http:// tmblr.co/ZCFZQp1JHpnxT;;;;4.80E+17;https://twitter.com/eeves_/status/480185425794174976
effyeahjeeching;01/11/2016 01:03;0;0;Do you get anxiety ?  Yes I do. I was medically diagnosed with it at age 9ish? But I didn't really accept and unde http:// l.ask.fm/igoto/45DKECN7 5V62DDAUPY6IQO7G7GHSJKA3RL4ODDNTC3R2X5PUYYWNCII2NUENOQRRL227KEYIINXD6VKURUY7O5MSPLULNAZXWREADFSUCZ3DGNFWD6ETOEXPSSR7JTT3ZS5YGEA73DKTJAMRICUAQTLO4DGHD5UTTTMVJ7DTRCYI4YOZAZOSDA6EYJC372WGTESKIESNXZ4IFVA= ;;;;7.93E+17;https://twitter.com/effyeahjeeching/status/793136210533384192
egerchoi;25/05/2016 08:13;0;1;apparently i was diagnosed with social anxiety some months before i got diagnosed with AS and in all the time i went to a psychologist -;;;;7.35E+17;https://twitter.com/egerchoi/status/735262600951390208
EgotisticKiller;30/07/2015 11:32;0;0;@AstuteLeader It's okay, papi. I was diagnosed with anxiety and depression so they prescribed me these.;;@AstuteLeader;;6.27E+17;https://twitter.com/EgotisticKiller/status/626596076385079296
eIeanorrr;27/12/2014 22:41;0;1;I remember the day I got Restoring Force was the the day I was officially diagnosed with Anxiety and this album just means so much to me;;;;5.49E+17;https://twitter.com/eIeanorrr/status/548851148565008385
ejluscan;28/09/2016 03:58;0;0;@TDJakesShow Thank you for doing this show. I was diagnosed with ocd and anxiety at 12. we need this conversation. #MentalIllness;;@TDJakesShow;#mentalillness;7.81E+17;https://twitter.com/ejluscan/status/780859133503410177
El_Apostole;09/08/2016 09:52;0;0;@Ground0Online recently I was diagnosed with severe depression, anxiety , isomnia and sleep terrors. I just would like to talk you about some;;@Ground0Online;;7.63E+17;https://twitter.com/El_Apostole/status/762828851869196292
elaxation;13/09/2014 01:36;0;0;wow. i was tested for ADD & ADHD 13 times as a kid. got diagnosed with anxiety as an adult. & now im reading through & realizing it probably;;;;5.10E+17;https://twitter.com/elaxation/status/510482173598904320
elderas_;26/03/2016 20:06;0;0;@owowie Seriously. I was diagnosed with GAD in 2004. Anxiety attacks and all.;;@owowie;;7.14E+17;https://twitter.com/elderas_/status/713698546193707008
eleaanor__;18/09/2016 08:36;0;0;@eleaanor__ I was diagnosed with clinical depression and anxiety aged 16, after a suicide attempt and being asked to leave sixth form;;@eleaanor__;;7.77E+17;https://twitter.com/eleaanor__/status/777305311984091136
ElectaCuted;17/07/2016 12:30;0;1;I was diagnosed with social anxiety but I noticed I didn't have that much anxiety around women. I used to be scared to say the word men.;;;;7.55E+17;https://twitter.com/ElectaCuted/status/754533648523792384
electricgherkin;20/07/2015 21:48;0;0;9 things I wish people understood about anxiety : About five years ago, I was diagnosed with an anxiety disord... http:// bit.ly/1I6yCTD;;;;6.23E+17;https://twitter.com/electricgherkin/status/623127427431018496
elinataurina;02/02/2016 07:12;0;0;Just got diagnosed with borderline personality disorder, anxiety and depression. Well I was diagnosed like... http:// tmblr.co/Z0IVGj20-d5_M;;;;6.94E+17;https://twitter.com/elinataurina/status/694297328602234881
Elisa17wx;24/07/2016 08:47;0;0;Confession #31- I was diagnosed with anxiety last summer. It is better now, I still overthink everything and get... http:// fb.me/8f0rwjTHc;;;#31;7.57E+17;https://twitter.com/Elisa17wx/status/757014335042519041
elissuhhh;19/09/2016 07:17;0;4;Commercial: I was diagnosed with Depression, anxiety , and an eating disorder Me: lol me Mom: *throws popcorn at me* @r_rk_o;;@r_rk_o;;7.78E+17;https://twitter.com/elissuhhh/status/777647863333580800
